Gene	Position_from_stop_codon	pRPS3-mCherry-tTOS6_b1	pRPS3-mCherry-tTOS6_b2	pRPS3-mCherry-tHSP26_b1	pRPS3-mCherry-tHSP26_b2	pRPS13-mCherry-tHSP26_b1	pRPS13-mCherry-tHSP26_b2	pHSP26-mCherry-tHSP26_b1	pHSP26-mCherry-tHSP26_b2	pRPS3-mCherry-tHSP26_b3	pRPS3-mCherry-tHSP26_b4	pRPS3-mCherry-tPMA1-long_b1	pRPS3-mCherry-tPMA1-long_b2
TOS6	204	1	0	0	0	0	0	0	0	0	0	0	0
TOS6	205	1	0	0	0	0	0	0	0	0	0	0	0
TOS6	206	0	2	0	0	0	0	0	0	0	0	0	0
TOS6	207	0	1	0	0	0	0	0	0	0	0	0	0
TOS6	208	2	0	0	0	0	0	0	0	0	0	0	0
TOS6	209	1	2	0	0	0	0	0	0	0	0	0	0
TOS6	210	2	0	0	0	0	0	0	0	0	0	0	0
TOS6	211	3	2	0	0	0	0	0	0	0	0	0	0
TOS6	212	3	2	0	0	0	0	0	0	0	0	0	0
TOS6	213	0	4	0	0	0	0	0	0	0	0	0	0
TOS6	214	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	215	0	3	0	0	1	0	0	0	0	0	0	0
TOS6	216	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	217	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	218	0	1	0	0	0	0	0	0	0	0	0	0
TOS6	219	1	1	0	0	0	0	0	0	0	0	0	0
TOS6	220	0	4	0	0	0	0	0	0	0	0	0	0
TOS6	221	1	3	0	0	0	0	0	0	0	0	0	0
TOS6	222	2	1	0	0	0	0	0	0	0	0	0	0
TOS6	223	1	4	0	0	0	0	0	0	0	0	0	0
TOS6	224	2	3	0	0	0	0	0	0	0	0	0	0
TOS6	225	4	4	0	0	0	0	0	0	0	0	0	0
TOS6	226	1	3	0	0	0	0	0	0	0	0	0	0
TOS6	227	0	1	0	0	0	0	0	0	0	0	0	0
TOS6	228	1	2	0	0	0	0	0	0	0	0	0	0
TOS6	229	2	6	0	0	0	0	0	0	0	0	0	0
TOS6	230	1	2	0	0	0	0	0	0	0	0	0	0
TOS6	231	1	0	0	0	0	0	0	0	0	0	0	0
TOS6	232	0	3	0	0	0	0	0	0	0	0	0	0
TOS6	233	16	15	1	0	1	1	3	0	0	0	0	0
TOS6	234	4	2	0	0	0	0	0	0	0	0	0	0
TOS6	235	2	0	0	0	0	0	0	0	0	0	0	0
TOS6	236	2	0	0	0	0	0	0	0	0	0	0	0
TOS6	237	2	3	0	1	0	0	0	1	0	0	0	0
TOS6	238	127	134	1	4	0	3	5	3	7	5	5	1
TOS6	239	12	24	1	1	0	0	0	1	0	0	0	0
TOS6	240	2	6	0	1	0	0	0	0	0	0	2	0
TOS6	241	10	10	0	0	0	0	0	1	0	0	1	0
TOS6	242	23	16	0	0	4	1	0	0	1	1	1	1
TOS6	243	4	4	0	0	1	0	0	0	0	0	0	0
TOS6	244	8	13	2	1	1	0	0	3	0	1	0	0
TOS6	245	7	10	0	0	0	0	0	0	0	0	1	0
TOS6	246	4	2	0	1	0	2	0	1	2	0	0	0
TOS6	247	11	12	0	0	1	1	4	1	1	0	3	0
TOS6	248	55	47	0	2	2	1	3	6	3	1	5	0
TOS6	249	852	894	48	24	22	33	36	40	31	20	53	39
TOS6	250	51	66	5	1	4	1	2	5	2	4	5	3
TOS6	251	965	1025	83	66	49	56	72	80	76	46	98	53
TOS6	252	255	264	12	13	7	12	30	21	12	11	23	12
TOS6	253	12	11	2	5	2	5	4	4	5	8	3	2
TOS6	254	61	77	47	53	36	45	43	65	49	34	73	28
TOS6	255	699	748	680	600	549	632	607	711	677	566	986	693
TOS6	256	103	133	51	59	55	65	56	82	50	49	101	74
TOS6	257	7	6	5	4	7	4	2	6	5	1	8	1
TOS6	258	3	2	4	3	1	2	1	3	0	0	3	0
TOS6	259	10	24	10	11	5	6	10	9	11	10	11	6
TOS6	260	20	38	25	22	12	12	21	16	31	24	42	27
TOS6	261	8	12	11	7	11	8	5	10	10	11	5	9
TOS6	262	1	1	0	1	0	0	0	0	0	0	0	0
TOS6	263	1	1	0	1	0	0	0	4	1	0	4	0
TOS6	264	3	3	4	4	7	3	2	2	0	1	3	2
TOS6	265	1	0	0	0	0	0	0	6	0	0	0	0
TOS6	266	1	5	1	1	3	0	1	3	2	1	5	9
TOS6	267	3	0	0	0	1	0	0	0	0	0	2	0
TOS6	268	0	0	0	0	2	0	0	2	0	0	1	0
TOS6	269	11	5	11	5	3	17	13	8	18	10	7	8
TOS6	270	2	0	2	2	0	0	0	0	0	0	0	0
TOS6	271	1	1	1	0	5	0	0	3	3	2	5	0
TOS6	272	0	0	0	0	1	0	0	0	0	0	0	2
TOS6	273	0	0	0	0	0	0	0	0	1	1	0	0
TOS6	274	0	0	0	0	0	0	0	0	0	0	1	0
TOS6	275	0	0	0	0	0	0	0	0	1	0	0	0
TOS6	276	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	277	0	0	2	1	0	0	0	2	0	0	0	0
TOS6	278	0	2	2	0	1	2	0	0	0	0	2	3
TOS6	279	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	280	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	281	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	282	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	283	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	284	0	0	0	0	1	0	0	0	0	0	0	0
TOS6	285	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	286	0	1	1	0	0	2	0	0	0	0	0	0
TOS6	287	0	2	0	0	0	0	1	0	0	0	0	0
TOS6	288	0	0	0	1	0	0	0	0	0	0	0	0
TOS6	289	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	290	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	291	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	292	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	293	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	294	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	295	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	296	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	297	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	298	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	299	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	300	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	301	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	302	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	303	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	304	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	305	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	306	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	307	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	308	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	309	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	310	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	311	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	312	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	313	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	314	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	315	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	316	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	317	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	318	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	319	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	320	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	321	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	322	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	323	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	324	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	325	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	326	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	327	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	328	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	329	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	330	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	331	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	332	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	333	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	334	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	335	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	336	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	337	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	338	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	339	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	340	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	341	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	342	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	343	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	344	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	345	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	346	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	347	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	348	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	349	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	350	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	351	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	352	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	353	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	354	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	355	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	356	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	357	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	358	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	359	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	360	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	361	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	362	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	363	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	364	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	365	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	366	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	367	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	368	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	369	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	370	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	371	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	372	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	373	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	374	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	375	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	376	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	377	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	378	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	379	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	380	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	381	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	382	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	383	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	384	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	385	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	386	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	387	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	388	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	389	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	390	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	391	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	392	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	393	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	394	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	395	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	396	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	397	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	398	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	399	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	400	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	401	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	402	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	403	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	404	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	405	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	406	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	407	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	408	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	409	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	410	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	411	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	412	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	413	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	414	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	415	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	416	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	417	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	418	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	419	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	420	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	421	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	422	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	423	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	424	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	425	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	426	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	427	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	428	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	429	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	430	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	431	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	432	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	433	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	434	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	435	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	436	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	437	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	438	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	439	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	440	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	441	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	442	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	443	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	444	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	445	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	446	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	447	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	448	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	449	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	450	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	451	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	452	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	453	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	454	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	455	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	456	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	457	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	458	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	459	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	460	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	461	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	462	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	463	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	464	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	465	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	466	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	467	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	468	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	469	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	470	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	471	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	472	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	473	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	474	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	475	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	476	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	477	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	478	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	479	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	480	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	481	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	482	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	483	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	484	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	485	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	486	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	487	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	488	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	489	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	490	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	491	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	492	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	493	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	494	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	495	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	496	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	497	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	498	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	499	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	500	0	0	0	0	0	0	0	0	0	0	0	0
TSA1	1	0	0	0	0	0	0	0	0	0	0	1	1
TSA1	2	0	0	0	0	0	0	0	0	0	0	0	0
TSA1	3	0	0	0	0	0	0	0	0	0	0	0	0
TSA1	4	0	0	0	0	0	0	0	0	0	0	0	0
TSA1	5	0	0	0	0	0	0	0	0	0	0	0	0
TSA1	6	0	0	0	0	0	0	0	0	0	0	0	0
TSA1	7	0	0	0	0	0	0	0	0	0	0	0	0
TSA1	8	0	0	0	0	0	0	0	0	0	0	0	0
TSA1	9	0	0	0	0	0	0	0	2	0	0	0	0
TSA1	10	0	0	0	0	0	0	0	0	0	0	0	0
TSA1	11	0	0	0	0	0	0	2	0	0	0	0	0
TSA1	12	0	0	0	0	0	0	0	0	0	0	0	0
TSA1	13	0	0	0	0	0	0	0	0	0	0	0	0
TSA1	14	0	0	0	0	0	0	0	0	0	0	0	0
TSA1	15	0	0	0	0	0	0	0	0	0	0	0	0
TSA1	16	0	0	0	0	0	0	0	0	0	0	0	0
TSA1	17	0	0	0	0	0	0	0	0	0	0	0	0
TSA1	18	0	0	0	0	0	0	0	0	0	0	0	0
TSA1	19	0	0	0	0	0	0	0	1	0	0	0	0
TSA1	20	0	0	0	0	0	0	0	0	0	0	0	0
TSA1	21	0	0	0	0	0	0	0	0	0	0	0	0
TSA1	22	0	0	0	0	0	0	0	0	0	0	0	0
TSA1	23	0	0	0	0	0	0	0	0	0	0	0	0
TSA1	24	0	0	0	0	0	0	0	0	0	0	0	0
TSA1	25	0	0	0	0	0	0	0	0	0	0	0	0
TSA1	26	0	0	0	0	0	0	0	0	0	0	1	0
TSA1	27	0	0	0	0	0	0	0	0	0	0	0	0
TSA1	28	0	0	0	0	0	0	0	0	0	0	0	0
TSA1	29	0	0	0	0	0	0	0	0	0	0	0	0
TSA1	30	0	0	0	0	0	0	0	0	0	0	0	0
TSA1	31	0	0	0	0	0	0	0	0	0	0	0	0
TSA1	32	0	0	0	0	0	0	0	0	0	0	0	0
TSA1	33	0	0	0	0	0	0	0	0	0	0	0	0
TSA1	34	0	0	0	0	0	0	0	0	1	0	0	0
TSA1	35	0	0	2	0	5	4	0	0	0	0	1	0
TSA1	36	0	0	0	0	0	0	0	0	0	0	0	0
TSA1	37	0	0	0	0	0	0	0	0	0	0	0	0
TSA1	38	0	0	0	0	0	0	0	0	0	0	0	0
TSA1	39	0	0	0	0	0	0	0	0	0	0	0	0
TSA1	40	0	0	0	0	0	0	0	0	0	0	0	0
TSA1	41	0	0	0	0	0	0	0	0	0	0	0	0
TSA1	42	0	0	0	0	2	0	0	0	0	0	0	0
TSA1	43	0	0	0	0	0	0	0	0	0	0	0	0
TSA1	44	0	0	0	0	0	0	0	2	0	0	0	0
TSA1	45	0	0	0	0	0	0	0	0	0	0	0	0
TSA1	46	0	0	0	0	0	0	0	0	0	0	1	0
TSA1	47	0	0	0	0	0	0	0	0	0	0	0	0
TSA1	48	0	0	0	0	0	2	0	0	0	0	0	0
TSA1	49	0	0	0	0	0	0	0	0	0	0	1	0
TSA1	50	0	0	0	0	0	0	0	0	0	0	0	0
TSA1	51	0	1	0	0	0	2	0	1	0	0	0	3
TSA1	52	0	0	0	0	1	0	0	0	0	0	0	0
TSA1	53	1	0	0	0	0	0	0	0	0	0	0	0
TSA1	54	0	1	0	0	0	0	2	1	0	0	0	1
TSA1	55	2	3	1	2	1	3	2	3	0	0	3	1
TSA1	56	0	0	0	0	0	2	0	1	0	1	0	1
TSA1	57	3	2	0	0	2	0	0	0	0	0	2	0
TSA1	58	0	0	0	0	1	3	0	0	0	0	0	0
TSA1	59	0	0	1	2	1	1	1	0	0	4	0	0
TSA1	60	0	0	0	0	0	0	0	0	0	0	0	0
TSA1	61	0	0	1	0	0	0	0	0	3	0	0	0
TSA1	62	1	0	0	0	0	0	0	0	0	0	0	0
TSA1	63	1	0	0	0	0	0	0	0	0	0	0	0
TSA1	64	0	2	0	0	2	0	1	0	0	0	0	1
TSA1	65	1	1	1	0	2	1	2	3	0	0	2	2
TSA1	66	1	0	0	0	0	0	0	1	0	0	0	0
TSA1	67	0	2	1	1	0	0	0	1	0	0	0	0
TSA1	68	0	0	1	0	3	0	0	1	1	0	1	0
TSA1	69	0	0	1	1	1	0	2	1	0	0	2	2
TSA1	70	1	0	0	0	1	0	3	0	0	0	0	0
TSA1	71	3	0	1	1	1	1	1	2	1	0	1	1
TSA1	72	0	0	0	0	0	1	0	0	0	0	0	0
TSA1	73	0	1	0	3	1	3	2	5	2	0	2	4
TSA1	74	4	0	1	0	0	0	2	1	0	1	0	0
TSA1	75	3	1	3	2	2	6	2	0	1	0	2	8
TSA1	76	0	0	1	0	2	0	0	1	0	0	0	0
TSA1	77	0	0	0	0	1	0	0	0	0	0	0	0
TSA1	78	0	0	0	1	0	0	2	0	0	0	0	0
TSA1	79	0	0	0	0	0	0	0	0	0	0	0	0
TSA1	80	0	0	0	0	2	0	0	0	1	0	2	0
TSA1	81	5	2	0	0	0	0	0	1	0	0	1	1
TSA1	82	13	2	8	12	7	6	8	7	7	8	16	6
TSA1	83	1	4	2	0	1	3	1	1	1	1	0	0
TSA1	84	0	1	3	5	8	2	5	11	2	2	4	5
TSA1	85	0	0	0	1	1	0	0	1	0	0	1	0
TSA1	86	1	0	2	1	0	0	0	0	0	0	3	0
TSA1	87	0	0	0	0	0	0	0	3	1	2	0	0
TSA1	88	0	2	3	4	3	5	2	10	2	2	4	3
TSA1	89	9	7	11	13	5	11	16	10	5	6	7	2
TSA1	90	82	57	61	95	62	81	50	91	72	53	86	62
TSA1	91	4	2	9	5	3	8	7	3	3	7	9	4
TSA1	92	5	7	3	8	5	6	3	3	11	3	9	4
TSA1	93	6	13	10	7	6	6	11	4	10	7	11	7
TSA1	94	61	52	41	46	39	48	32	47	45	35	53	48
TSA1	95	263	269	270	245	215	258	250	259	269	226	277	285
TSA1	96	401	319	361	333	305	353	320	318	373	304	392	378
TSA1	97	35	18	22	21	18	29	33	24	23	20	33	26
TSA1	98	7	16	11	6	9	11	6	5	3	4	19	9
TSA1	99	27	20	23	28	22	23	41	48	20	11	33	11
TSA1	100	1676	1585	1673	1657	1675	1611	1797	1782	1756	1479	1832	1558
TSA1	101	333	269	359	380	300	344	323	342	359	337	399	318
TSA1	102	93	74	83	92	78	117	71	121	91	61	119	51
TSA1	103	600	681	607	598	551	700	655	766	567	422	755	441
TSA1	104	1566	1514	1511	1451	1444	1371	1489	1413	1634	1266	1752	1396
TSA1	105	238	239	234	249	224	248	240	305	245	236	239	210
TSA1	106	5134	5058	4978	5098	4667	4670	5254	4945	6075	5244	5223	5610
TSA1	107	816	821	734	768	765	800	860	798	1016	984	852	913
TSA1	108	226	213	212	217	222	228	216	226	267	287	233	240
TSA1	109	50	62	59	55	35	55	54	48	52	70	43	54
TSA1	110	33	40	51	32	43	45	41	42	52	38	44	33
TSA1	111	129	120	126	157	108	158	163	115	130	108	137	146
TSA1	112	409	373	376	399	358	341	430	380	482	420	455	393
TSA1	113	42	33	47	45	39	40	36	60	44	39	33	36
TSA1	114	318	312	277	293	333	339	376	336	350	365	394	341
TSA1	115	16	8	14	12	23	18	30	16	24	22	19	24
TSA1	116	78	80	89	77	74	76	88	88	109	91	76	101
TSA1	117	23	21	19	21	19	22	23	23	28	43	21	32
TSA1	118	20	22	18	16	25	14	28	22	28	22	25	21
TSA1	119	55	65	61	65	63	67	81	75	62	62	69	62
TSA1	120	2	2	1	7	3	1	2	8	3	6	0	5
TSA1	121	41	26	11	24	29	26	29	27	48	50	25	35
TSA1	122	9	7	4	5	2	2	7	2	6	7	4	9
TSA1	123	6	3	3	4	4	3	0	4	5	4	2	10
TSA1	124	0	0	3	1	1	1	0	0	0	2	2	0
TSA1	125	14	13	2	9	15	10	9	27	18	7	10	6
TSA1	126	49	45	61	55	59	56	41	40	57	42	49	43
TSA1	127	1	0	1	5	4	4	2	6	2	2	2	7
TSA1	128	4	2	3	8	0	1	5	5	3	6	4	8
TSA1	129	5	6	15	5	6	5	7	6	5	5	10	10
TSA1	130	0	5	0	1	0	1	0	1	1	4	0	3
TSA1	131	0	0	1	0	0	0	0	2	0	0	0	1
TSA1	132	1	1	0	0	0	0	0	2	0	2	2	0
TSA1	133	9	3	2	2	1	1	3	3	2	1	5	3
TSA1	134	8	9	5	4	6	17	8	4	5	6	7	5
TSA1	135	1	0	0	0	0	2	1	0	1	0	1	0
TSA1	136	2	2	3	5	1	1	4	4	2	3	3	5
TSA1	137	1	0	1	1	1	1	3	1	0	1	2	3
TSA1	138	3	7	4	5	5	2	8	0	0	5	4	1
TSA1	139	1	1	0	0	3	2	2	1	1	0	0	1
TSA1	140	4	7	1	5	5	5	0	2	6	6	3	7
TSA1	141	1	3	1	0	2	0	1	0	1	2	0	0
TSA1	142	1	0	3	0	0	0	2	1	0	0	1	0
TSA1	143	3	1	0	2	1	1	0	0	4	3	3	5
TSA1	144	0	0	0	0	0	0	0	0	0	0	2	0
TSA1	145	1	0	0	1	0	2	0	0	1	0	1	1
