# Program:featureCounts v2.0.0; Command:"featureCounts" "-p" "-T" "4" "-s" "2" "-t" "primary_transcript" "-g" "ID" "-a" "B6_sample_longest_full_ORF_with_constructs.gff" "-o" "B6_counts.txt" "B6_aln.bam" "-R" "BAM" 
Geneid	Chr	Start	End	Strand	Length	B6_aln.bam
YGL209W_id001	chrVII	95806	97291	+	1486	181
YGL210W_id003	chrVII	93300	94566	+	1267	141
YGL211W_id002	chrVII	91775	94301	+	2527	0
YGL212W_id002	chrVII	91398	92477	+	1080	6
YGL213C_id002	chrVII	89794	91283	-	1490	424
YGL215W_id001	chrVII	87509	89921	+	2413	364
YGL216W_tx0	chrVII	84860	87427	+	2568	78
YGL219C_id003	chrVII	82794	84323	-	1530	56
YGL220W_id001	chrVII	81762	82912	+	1151	571
YGL221C_id001	chrVII	81173	82311	-	1139	443
YGL222C_tx0	chrVII	80534	81211	-	678	8
YGL223C_id001	chrVII	79048	80378	-	1331	1
YGL224C_id003	chrVII	77914	78984	-	1071	129
YGL225W_id001	chrVII	74914	78030	+	3117	1099
YGL226C-A_id002	chrVII	72177	73207	-	1031	782
YGL226W_id016	chrVII	73335	73818	+	484	98
YGL227W_id002	chrVII	69629	72752	+	3124	38
YGL228W_id002	chrVII	67418	69498	+	2081	191
YGL229C_id001	chrVII	64228	67200	-	2973	47
YGL230C_id006	chrVII	63699	64257	-	559	0
YGL231C_id003	chrVII	62675	63632	-	958	675
YGL232W_id006	chrVII	62012	63071	+	1060	355
YGL233W_id001	chrVII	59044	61919	+	2876	124
YGL234W_id001	chrVII	55835	58977	+	3143	856
YGL236C_id004	chrVII	53717	56047	-	2331	109
YGL237C_id002	chrVII	52478	53622	-	1145	44
YGL238W_id001	chrVII	49507	52604	+	3098	220
YGL240W_id001	chrVII	48594	50519	+	1926	2
YGL241W_id002	chrVII	45428	48567	+	3140	143
YGL242C_id003	chrVII	44446	45269	-	824	344
YGL243W_id001	chrVII	43283	44643	+	1361	56
YGL244W_id001	chrVII	41423	43266	+	1844	215
YGL245W_id003	chrVII	39008	41379	+	2372	1473
YGL246C_id002	chrVII	37469	38851	-	1383	266
YGL247W_id001	chrVII	36913	37677	+	765	82
YGL248W_id003	chrVII	35531	37153	+	1623	106
YGL249W_tx0	chrVII	33073	35337	+	2265	6
YGL250W_id006	chrVII	31875	32937	+	1063	56
YGL251C_tx0	chrVII	27796	31661	-	3866	26
YGL252C_id003	chrVII	25495	27515	-	2021	166
YGL253W_id005	chrVII	23813	25581	+	1769	2669
YGL254W_id004	chrVII	22289	23948	+	1660	20
YGL255W_id002	chrVII	20662	22212	+	1551	6730
YGL256W_id001	chrVII	14466	16500	+	2035	1436
YGL257C_id002	chrVII	12274	14321	-	2048	200
YGL258W_id001	chrVII	10443	12004	+	1562	99
YGL263W_id002	chrVII	2778	4081	+	1304	1
YGR001C_id001	chrVII	497061	498099	-	1039	481
YGR002C_id001	chrVII	498168	499915	-	1748	69
YGR003W_id001	chrVII	500103	502611	+	2509	83
YGR004W_id001	chrVII	502864	504654	+	1791	101
YGR005C_id001	chrVII	504480	505900	-	1421	384
YGR006W_id001	chrVII	506035	507418	+	1384	2
YGR007W_id003	chrVII	506454	508079	+	1626	162
YGR008C_id004	chrVII	507332	508409	-	1078	429
YGR009C_id003	chrVII	508908	511073	-	2166	169
YGR010W_tx0	chrVII	511520	512857	+	1338	0
YGR011W_id009	chrVII	511903	512923	+	1021	17
YGR012W_id005	chrVII	513142	514469	+	1328	107
YGR013W_id003	chrVII	514512	516696	+	2185	272
YGR014W_id003	chrVII	516668	520990	+	4323	791
YGR015C_id003	chrVII	520862	522099	-	1238	28
YGR016W_id003	chrVII	521934	523299	+	1366	5
YGR017W_id003	chrVII	523213	524794	+	1582	550
YGR018C_id001	chrVII	523713	524756	-	1044	6
YGR019W_id001	chrVII	525175	526917	+	1743	343
YGR020C_id003	chrVII	526612	527380	-	769	546
YGR021W_id006	chrVII	527581	528597	+	1017	40
YGR023W_id001	chrVII	529078	531190	+	2113	32
YGR024C_tx0	chrVII	531758	532621	-	864	12
YGR026W_id007	chrVII	532858	534091	+	1234	811
YGR027C_id002	chrVII	533944	534897	-	954	8569
YGR028W_id004	chrVII	542048	543474	+	1427	66
YGR029W_id001	chrVII	543512	544438	+	927	285
YGR030C_id001	chrVII	545594	546482	-	889	44
YGR031C-A_tx0	chrVII	546684	547325	-	642	3
YGR031W_id004	chrVII	546332	548032	+	1701	118
YGR032W_tx0	chrVII	548239	554076	+	5838	116
YGR033C_id003	chrVII	553938	555097	-	1160	182
YGR034W_id001	chrVII	555454	556771	+	1318	11229
YGR035C_id003	chrVII	556885	557518	-	634	33
YGR035W-A_id002	chrVII	556805	559197	+	2393	37
YGR036C_id002	chrVII	557519	559310	-	1792	54
YGR037C_id003	chrVII	559550	561058	-	1509	3113
YGR038W_id003	chrVII	560331	561518	+	1188	237
YGR039W_id001	chrVII	574755	575253	+	499	1
YGR040W_id001	chrVII	575005	577115	+	2111	51
YGR041W_id004	chrVII	576983	579265	+	2283	11
YGR042W_id003	chrVII	578999	580375	+	1377	57
YGR043C_tx0	chrVII	580310	581461	-	1152	24
YGR044C_id005	chrVII	582725	583984	-	1260	152
YGR045C_id001	chrVII	583775	584558	-	784	4
YGR046W_id003	chrVII	584773	586393	+	1621	99
YGR047C_id001	chrVII	586283	589498	-	3216	182
YGR048W_id001	chrVII	589776	591075	+	1300	121
YGR049W_id002	chrVII	591231	592205	+	975	47
YGR050C_id003	chrVII	591896	592537	-	642	30
YGR053C_id002	chrVII	594866	595962	-	1097	24
YGR054W_id004	chrVII	596503	598811	+	2309	444
YGR055W_id001	chrVII	599287	601256	+	1970	626
YGR056W_tx0	chrVII	601636	604572	+	2937	99
YGR057C_id001	chrVII	603595	605574	-	1980	48
YGR058W_id002	chrVII	606114	607552	+	1439	35
YGR059W_tx0	chrVII	607538	609226	+	1689	1
YGR060W_id002	chrVII	610473	611816	+	1344	494
YGR061C_id001	chrVII	611813	616084	-	4272	1652
YGR062C_id001	chrVII	615983	617313	-	1331	69
YGR063C_id001	chrVII	616874	617841	-	968	133
YGR064W_id001	chrVII	616034	618133	+	2100	14
YGR065C_id001	chrVII	617935	619968	-	2034	91
YGR068C_id003	chrVII	624926	627157	-	2232	138
YGR070W_tx0	chrVII	627781	631398	+	3618	62
YGR071C_tx0	chrVII	631356	634088	-	2733	43
YGR072W_id003	chrVII	634255	635574	+	1320	131
YGR073C_id003	chrVII	635582	636521	-	940	9
YGR074W_id001	chrVII	635661	636452	+	792	201
YGR075C_id006	chrVII	635658	636915	-	1258	0
YGR076C_id002	chrVII	636975	637649	-	675	159
YGR077C_id001	chrVII	637672	639553	-	1882	158
YGR078C_id001	chrVII	639638	640402	-	765	187
YGR080W_id004	chrVII	641968	643162	+	1195	97
YGR081C_id002	chrVII	642780	643784	-	1005	135
YGR082W_id001	chrVII	643847	644745	+	899	633
YGR083C_tx0	chrVII	644735	646840	-	2106	388
YGR084C_id001	chrVII	647076	648356	-	1281	100
YGR085C_id003	chrVII	648296	649824	-	1529	1750
YGR086C_id001	chrVII	649336	650935	-	1600	17
YGR087C_tx0	chrVII	651165	653006	-	1842	5
YGR088W_id001	chrVII	653562	656387	+	2826	148
YGR089W_id002	chrVII	656680	659836	+	3157	153
YGR090W_id002	chrVII	662090	666186	+	4097	288
YGR091W_id003	chrVII	666272	668002	+	1731	61
YGR092W_id003	chrVII	668114	670006	+	1893	98
YGR093W_id001	chrVII	670302	672035	+	1734	71
YGR094W_id001	chrVII	672186	675590	+	3405	1131
YGR095C_id001	chrVII	675620	677115	-	1496	156
YGR096W_id001	chrVII	676615	677757	+	1143	65
YGR097W_id001	chrVII	678425	682284	+	3860	210
YGR098C_tx0	chrVII	682441	687483	-	5043	130
YGR099W_id001	chrVII	687819	690028	+	2210	46
YGR100W_id003	chrVII	690105	693204	+	3100	82
YGR101W_id002	chrVII	693281	694577	+	1297	266
YGR102C_id001	chrVII	694427	695245	-	819	145
YGR103W_id002	chrVII	695366	697439	+	2074	1376
YGR104C_id007	chrVII	697306	698419	-	1114	72
YGR105W_id001	chrVII	698221	699010	+	790	399
YGR106C_id001	chrVII	698809	699846	-	1038	544
YGR107W_id001	chrVII	702568	703790	+	1223	20
YGR108W_id001	chrVII	703418	705311	+	1894	448
YGR109C_id002	chrVII	705245	706595	-	1351	47
YGR110W_id021	chrVII	713658	715142	+	1485	12
YGR111W_id002	chrVII	715735	717158	+	1424	259
YGR112W_id002	chrVII	717300	718785	+	1486	67
YGR113W_id001	chrVII	718810	720242	+	1433	183
YGR116W_id001	chrVII	720286	724955	+	4670	1304
YGR117C_id003	chrVII	724773	726488	-	1716	105
YGR118W_id004	chrVII	726951	728072	+	1122	7769
YGR119C_id004	chrVII	727897	729780	-	1884	236
YGR120C_id002	chrVII	729857	730905	-	1049	50
YGR121C_id004	chrVII	731309	732962	-	1654	34
YGR121W-A_id002	chrVII	733216	733657	+	442	7
YGR122C-A_id004	chrVII	735182	736020	-	839	38
YGR122W_id005	chrVII	733728	735475	+	1748	135
YGR123C_id003	chrVII	736514	738304	-	1791	159
YGR124W_id001	chrVII	739847	741955	+	2109	1585
YGR125W_id001	chrVII	742229	745595	+	3367	439
YGR127W_id002	chrVII	746140	747951	+	1812	78
YGR128C_id001	chrVII	747691	750129	-	2439	251
YGR129W_id003	chrVII	750376	751803	+	1428	51
YGR130C_id002	chrVII	751219	753982	-	2764	261
YGR131W_id004	chrVII	754595	755350	+	756	37
YGR132C_id003	chrVII	755364	757391	-	2028	345
YGR133W_tx0	chrVII	756871	757572	+	702	54
YGR134W_tx0	chrVII	757745	761263	+	3519	78
YGR135W_id002	chrVII	761300	762319	+	1020	776
YGR136W_tx0	chrVII	762403	763278	+	876	0
YGR137W_id002	chrVII	762454	763402	+	949	402
YGR138C_id002	chrVII	763678	765886	-	2209	1130
YGR140W_tx0	chrVII	767404	770424	+	3021	101
YGR141W_id002	chrVII	770549	772399	+	1851	208
YGR142W_id003	chrVII	772277	773781	+	1505	148
YGR143W_tx0	chrVII	775168	777633	+	2466	11
YGR144W_tx0	chrVII	780374	781504	+	1131	74
YGR145W_id003	chrVII	781704	783984	+	2281	787
YGR146C_id003	chrVII	784040	785214	-	1175	181
YGR146C-A_id002	chrVII	785106	785939	-	834	3
YGR147C_id001	chrVII	785712	786983	-	1272	157
YGR148C_id003	chrVII	787156	788433	-	1278	7909
YGR149W_id001	chrVII	788961	791164	+	2204	148
YGR150C_tx0	chrVII	790334	793078	-	2745	65
YGR151C_id002	chrVII	794577	795028	-	452	0
YGR152C_tx0	chrVII	794549	795517	-	969	19
YGR153W_id002	chrVII	795949	796842	+	894	53
YGR154C_id001	chrVII	796555	798347	-	1793	23
YGR155W_id007	chrVII	798466	800198	+	1733	1293
YGR156W_id002	chrVII	800395	801986	+	1592	60
YGR157W_id001	chrVII	802192	805237	+	3046	729
YGR158C_id005	chrVII	805017	806100	-	1084	84
YGR159C_id006	chrVII	806268	807802	-	1535	2816
YGR161C_id001	chrVII	808418	809518	-	1101	18
YGR161W-C_id005	chrVII	809990	810789	+	800	38
YGR162W_tx0	chrVII	824034	827042	+	3009	285
YGR163W_id001	chrVII	827401	828638	+	1238	160
YGR165W_id001	chrVII	828989	830294	+	1306	98
YGR166W_id002	chrVII	830408	832253	+	1846	68
YGR167W_id001	chrVII	832406	833703	+	1298	887
YGR168C_id001	chrVII	833270	834602	-	1333	61
YGR169C_id001	chrVII	834569	835970	-	1402	39
YGR169C-A_id001	chrVII	835989	836786	-	798	314
YGR170W_tx0	chrVII	837117	840683	+	3567	117
YGR171C_id002	chrVII	840710	842588	-	1879	57
YGR172C_id002	chrVII	842604	843628	-	1025	486
YGR173W_id008	chrVII	843803	845250	+	1448	350
YGR174C_tx0	chrVII	845768	846430	-	663	270
YGR174W-A_id002	chrVII	845835	846837	+	1003	15
YGR175C_id001	chrVII	846723	848521	-	1799	1618
YGR177C_id001	chrVII	848627	850833	-	2207	152
YGR178C_id002	chrVII	850911	853448	-	2538	242
YGR179C_id001	chrVII	853523	854954	-	1432	42
YGR180C_id004	chrVII	855129	856507	-	1379	280
YGR181W_id002	chrVII	858196	858827	+	632	267
YGR183C_id005	chrVII	858606	859553	-	948	235
YGR184C_tx0	chrVII	859776	865778	-	6003	333
YGR185C_id002	chrVII	866200	867552	-	1353	854
YGR186W_id001	chrVII	867764	870196	+	2433	727
YGR187C_id002	chrVII	870025	871501	-	1477	244
YGR188C_id001	chrVII	871857	875165	-	3309	31
YGR189C_id007	chrVII	876551	878324	-	1774	533
YGR190C_id002	chrVII	878248	882705	-	4458	82
YGR191W_id001	chrVII	880240	882791	+	2552	460
YGR192C_id001	chrVII	882706	885044	-	2339	80025
YGR193C_id001	chrVII	883264	885830	-	2567	2
YGR194C_tx0	chrVII	885948	887900	-	1953	36
YGR195W_id002	chrVII	888783	890033	+	1251	196
YGR196C_id001	chrVII	889619	892260	-	2642	97
YGR197C_id001	chrVII	892406	894346	-	1941	44
YGR198W_id001	chrVII	894593	897284	+	2692	158
YGR199W_id002	chrVII	897477	900109	+	2633	325
YGR200C_id001	chrVII	899527	902292	-	2766	411
YGR201C_id003	chrVII	902470	903219	-	750	83
YGR202C_id001	chrVII	903347	904853	-	1507	133
YGR203W_id001	chrVII	904747	905868	+	1122	136
YGR204C-A_id001	chrVII	909029	910237	-	1209	8
YGR204W_id004	chrVII	905857	908872	+	3016	1442
YGR205W_id002	chrVII	909083	910320	+	1238	15
YGR206W_id002	chrVII	910247	910826	+	580	73
YGR207C_id002	chrVII	910244	911673	-	1430	196
YGR208W_id001	chrVII	911838	913060	+	1223	201
YGR209C_id001	chrVII	911732	913318	-	1587	3704
YGR210C_id001	chrVII	913294	914863	-	1570	384
YGR211W_id001	chrVII	915117	916900	+	1784	560
YGR212W_tx0	chrVII	917015	918571	+	1557	3
YGR213C_id001	chrVII	918369	919469	-	1101	3
YGR214W_id003	chrVII	920465	921958	+	1494	8037
YGR215W_id004	chrVII	922110	922719	+	610	116
YGR216C_id001	chrVII	922379	924485	-	2107	76
YGR217W_tx0	chrVII	924671	930940	+	6270	86
YGR218W_id001	chrVII	932242	935998	+	3757	624
YGR220C_id002	chrVII	935690	936893	-	1204	157
YGR221C_id002	chrVII	937048	939162	-	2115	49
YGR222W_id002	chrVII	939824	940889	+	1066	91
YGR223C_id003	chrVII	940787	942274	-	1488	78
YGR224W_tx0	chrVII	942781	944772	+	1992	1
YGR225W_tx0	chrVII	945120	947144	+	2025	4
YGR227W_id001	chrVII	947352	949216	+	1865	84
YGR229C_id001	chrVII	949180	951243	-	2064	161
YGR230W_id001	chrVII	951749	952484	+	736	58
YGR231C_id004	chrVII	952311	953576	-	1266	414
YGR232W_id003	chrVII	953852	954736	+	885	518
YGR233C_tx0	chrVII	954549	958235	-	3687	193
YGR234W_id001	chrVII	959796	961382	+	1587	1141
YGR235C_id001	chrVII	961273	962332	-	1060	124
YGR236C_id002	chrVII	962337	963289	-	953	5
YGR237C_id001	chrVII	963129	965715	-	2587	22
YGR238C_tx0	chrVII	965914	968712	-	2799	76
YGR239C_id001	chrVII	968735	970157	-	1423	35
YGR240C_id008	chrVII	970514	973968	-	3455	1689
YGR241C_id004	chrVII	974707	976748	-	2042	113
YGR243W_tx0	chrVII	977311	977901	+	591	65
YGR244C_id002	chrVII	977914	979457	-	1544	345
YGR245C_id002	chrVII	979332	982150	-	2819	627
YGR246C_id001	chrVII	982320	984442	-	2123	165
YGR247W_id001	chrVII	984827	985907	+	1081	5
YGR248W_id001	chrVII	985954	986947	+	994	163
YGR249W_tx0	chrVII	988024	989544	+	1521	4
YGR250C_id001	chrVII	991061	993772	-	2712	289
YGR251W_id003	chrVII	995594	996771	+	1178	221
YGR252W_id006	chrVII	996808	998396	+	1589	308
YGR253C_id003	chrVII	997523	999200	-	1678	500
YGR254W_id002	chrVII	1000890	1002515	+	1626	3733
YGR255C_id001	chrVII	1002283	1004055	-	1773	257
YGR256W_id013	chrVII	1004617	1006214	+	1598	17
YGR257C_id003	chrVII	1006104	1007423	-	1320	97
YGR258C_id003	chrVII	1007610	1010795	-	3186	87
YGR259C_id001	chrVII	1012206	1013266	-	1061	5
YGR260W_id001	chrVII	1012249	1014214	+	1966	976
YGR261C_id001	chrVII	1014200	1016813	-	2614	193
YGR262C_id003	chrVII	1016787	1017804	-	1018	517
YGR263C_id001	chrVII	1017889	1019313	-	1425	88
YGR264C_id001	chrVII	1019509	1022373	-	2865	567
YGR266W_id007	chrVII	1022600	1024912	+	2313	262
YGR267C_id001	chrVII	1024765	1026607	-	1843	724
YGR268C_id001	chrVII	1025773	1026691	-	919	0
YGR270W_tx0	chrVII	1027345	1031634	+	4290	260
YGR271C-A_id001	chrVII	1037676	1038639	-	964	463
YGR271W_tx0	chrVII	1031766	1037819	+	6054	119
YGR274C_id002	chrVII	1039810	1043103	-	3294	148
YGR275W_tx0	chrVII	1043251	1043874	+	624	91
YGR276C_tx0	chrVII	1043694	1045505	-	1812	148
YGR277C_id001	chrVII	1045477	1046574	-	1098	142
YGR278W_id001	chrVII	1046721	1048625	+	1905	46
YGR279C_id002	chrVII	1048336	1050061	-	1726	3645
YGR280C_id003	chrVII	1050609	1051764	-	1156	747
YGR281W_tx0	chrVII	1052799	1057382	+	4584	339
YGR282C_id001	chrVII	1057242	1058748	-	1507	3369
YGR283C_id001	chrVII	1058873	1060089	-	1217	288
YGR284C_id005	chrVII	1060424	1061641	-	1218	639
YGR285C_id001	chrVII	1061678	1063185	-	1508	3094
YGR286C_id001	chrVII	1063653	1065214	-	1562	185
YGR287C_id002	chrVII	1067040	1069020	-	1981	15
YGR288W_id001	chrVII	1070205	1072304	+	2100	26
YGR289C_tx0	chrVII	1073838	1075838	-	2001	9
YGR292W_tx0	chrVII	1076574	1078478	+	1905	4
YGR294W_tx0	chrVII	1080281	1080793	+	513	0
YGR295C_tx0	chrVII	1081459	1082754	-	1296	50
YGR296W_tx0	chrVII	1084839	1090716	+	5878	27
YHL001W_id003	chrVIII	104256	105378	+	1123	4034
YHL002C-A_id001	chrVIII	102344	103091	-	748	1
YHL002W_id003	chrVIII	102565	104064	+	1500	174
YHL003C_id001	chrVIII	100391	102061	-	1671	530
YHL004W_id003	chrVIII	99139	100582	+	1444	58
YHL006C_id007	chrVIII	97943	98862	-	920	18
YHL006W-A_id001	chrVIII	97236	98129	+	894	8
YHL007C_id002	chrVIII	94977	98081	-	3105	201
YHL008C_id003	chrVIII	92452	94678	-	2227	140
YHL009C_id002	chrVIII	83715	85184	-	1470	55
YHL010C_tx0	chrVIII	81839	83746	-	1908	40
YHL011C_id002	chrVIII	80380	81716	-	1337	722
YHL013C_id003	chrVIII	77299	78393	-	1095	133
YHL014C_id003	chrVIII	76037	77345	-	1309	31
YHL015W_id001	chrVIII	75393	76055	+	663	1083
YHL016C_id001	chrVIII	71955	74549	-	2595	12
YHL017W_id001	chrVIII	70164	71982	+	1819	44
YHL018W_id001	chrVIII	69677	70187	+	511	2
YHL019C_id002	chrVIII	67643	69584	-	1942	58
YHL020C_id003	chrVIII	66116	67545	-	1430	100
YHL021C_id003	chrVIII	64331	65937	-	1607	50
YHL022C_tx0	chrVIII	62836	64182	-	1347	11
YHL023C_id002	chrVIII	59014	62595	-	3582	92
YHL024W_tx0	chrVIII	56624	58915	+	2292	2
YHL025W_id004	chrVIII	54649	55952	+	1304	201
YHL026C_id003	chrVIII	53097	54271	-	1175	71
YHL027W_id001	chrVIII	50969	53195	+	2227	379
YHL028W_id001	chrVIII	48677	50660	+	1984	195
YHL029C_id007	chrVIII	45824	47988	-	2165	151
YHL030W_tx0	chrVIII	40059	45815	+	5757	247
YHL031C_id001	chrVIII	38755	39786	-	1032	74
YHL032C_id002	chrVIII	36322	38620	-	2299	93
YHL033C_id003	chrVIII	34507	36037	-	1531	2516
YHL034C_id001	chrVIII	33041	34271	-	1231	994
YHL035C_tx0	chrVIII	27853	32781	-	4929	83
YHL036W_id005	chrVIII	26176	27948	+	1773	44
YHL037C_id001	chrVIII	25767	26506	-	740	0
YHL038C_id002	chrVIII	23471	25544	-	2074	40
YHL039W_id004	chrVIII	21716	23608	+	1893	434
YHL040C_tx0	chrVIII	18963	20996	-	2034	29
YHL042W_id002	chrVIII	15428	16240	+	813	2
YHL043W_id001	chrVIII	14892	15854	+	963	0
YHL044W_id001	chrVIII	13532	14569	+	1038	78
YHL046C_tx0	chrVIII	11798	12310	-	513	2
YHL047C_id008	chrVIII	8201	10489	-	2289	53
YHL048W_id001	chrVIII	6394	7650	+	1257	164
YHR001W_id002	chrVIII	105963	107611	+	1649	118
YHR001W-A_id002	chrVIII	107762	108520	+	759	118
YHR002W_id011	chrVIII	108664	110023	+	1360	48
YHR003C_id001	chrVIII	108978	111328	-	2351	157
YHR004C_tx0	chrVIII	111629	113119	-	1491	14
YHR005C_id001	chrVIII	113404	115043	-	1640	179
YHR005C-A_id001	chrVIII	115049	115941	-	893	1235
YHR006W_id001	chrVIII	117764	119575	+	1812	227
YHR007C_id001	chrVIII	119821	121909	-	2089	2411
YHR007C-A_id001	chrVIII	121891	123022	-	1132	11
YHR008C_id003	chrVIII	122701	123723	-	1023	6
YHR009C_id003	chrVIII	123954	125915	-	1962	279
YHR010W_id001	chrVIII	126511	127870	+	1360	2605
YHR011W_id004	chrVIII	127775	129350	+	1576	37
YHR012W_id003	chrVIII	129460	130807	+	1348	214
YHR013C_id001	chrVIII	130318	131483	-	1166	301
YHR014W_tx0	chrVIII	132022	133047	+	1026	3
YHR015W_tx0	chrVIII	134529	136658	+	2130	27
YHR016C_id006	chrVIII	136684	138490	-	1807	106
YHR017W_id003	chrVIII	138668	139961	+	1294	70
YHR018C_id001	chrVIII	139442	141451	-	2010	441
YHR019C_id004	chrVIII	141730	143600	-	1871	3810
YHR020W_id001	chrVIII	143860	146173	+	2314	2737
YHR021C_id001	chrVIII	147793	148944	-	1152	4467
YHR022C_id001	chrVIII	149168	151155	-	1988	7
YHR022C-A_id003	chrVIII	150422	151318	-	897	1
YHR023W_tx0	chrVIII	151641	157577	+	5937	422
YHR024C_id001	chrVIII	157446	159272	-	1827	299
YHR025W_id001	chrVIII	159393	160714	+	1322	1010
YHR026W_id001	chrVIII	160697	161715	+	1019	836
YHR027C_id002	chrVIII	161584	164768	-	3185	1334
YHR028C_id001	chrVIII	164876	167561	-	2686	397
YHR028W-A_id001	chrVIII	167167	167697	+	531	1
YHR029C_id003	chrVIII	167595	168610	-	1016	11
YHR030C_id001	chrVIII	168595	170500	-	1906	305
YHR031C_id002	chrVIII	170590	173011	-	2422	45
YHR032W_tx0	chrVIII	173319	175214	+	1896	11
YHR032W-A_id001	chrVIII	173469	175502	+	2034	80
YHR034C_id001	chrVIII	176867	178040	-	1174	31
YHR035W_tx0	chrVIII	178194	180236	+	2043	3
YHR036W_id001	chrVIII	180217	182086	+	1870	36
YHR037W_id004	chrVIII	181913	183873	+	1961	185
YHR038W_id005	chrVIII	184011	184858	+	848	59
YHR039C_id002	chrVIII	184738	186932	-	2195	211
YHR039C-A_id001	chrVIII	187060	187745	-	686	2367
YHR040W_id005	chrVIII	187883	189127	+	1245	41
YHR041C_id002	chrVIII	188845	189875	-	1031	160
YHR042W_id001	chrVIII	190465	192841	+	2377	653
YHR043C_id003	chrVIII	192669	193647	-	979	122
YHR044C_id003	chrVIII	193818	195031	-	1214	27
YHR045W_id001	chrVIII	195421	197368	+	1948	211
YHR046C_id002	chrVIII	197150	198398	-	1249	39
YHR047C_id001	chrVIII	198489	201379	-	2891	95
YHR048W_id001	chrVIII	204511	206471	+	1961	13
YHR049W_id001	chrVIII	206427	207475	+	1049	544
YHR050W_id001	chrVIII	207471	209533	+	2063	3
YHR050W-A_id001	chrVIII	208896	209718	+	823	0
YHR051W_id001	chrVIII	209510	210605	+	1096	335
YHR052W_id002	chrVIII	210800	212123	+	1324	419
YHR053C_tx0	chrVIII	212410	212745	-	336	433
YHR055C_tx0	chrVIII	214408	214743	-	336	0
YHR056C_tx0	chrVIII	215058	217859	-	2802	3
YHR056W-A_id001	chrVIII	217199	218243	+	1045	24
YHR057C_id002	chrVIII	218154	219716	-	1563	456
YHR058C_id006	chrVIII	218922	219928	-	1007	1
YHR059W_id001	chrVIII	219801	220601	+	801	104
YHR060W_id001	chrVIII	220695	221382	+	688	186
YHR061C_id002	chrVIII	221261	222640	-	1380	50
YHR062C_id002	chrVIII	222796	223885	-	1090	97
YHR063C_id001	chrVIII	223902	225250	-	1349	504
YHR064C_id001	chrVIII	225342	227193	-	1852	1890
YHR065C_id001	chrVIII	227404	229103	-	1700	354
YHR066W_id001	chrVIII	229281	230869	+	1589	4
YHR067W_id001	chrVIII	229729	232148	+	2420	47
YHR068W_id004	chrVIII	232054	233597	+	1544	1615
YHR069C_id002	chrVIII	233335	234672	-	1338	112
YHR069C-A_id001	chrVIII	234679	236040	-	1362	2
YHR070W_id001	chrVIII	234819	236927	+	2109	738
YHR071C-A_id001	chrVIII	238342	239245	-	904	1
YHR071W_tx0	chrVIII	236979	237818	+	840	42
YHR072W_id006	chrVIII	239032	241407	+	2376	201
YHR072W-A_id001	chrVIII	241623	242157	+	535	2097
YHR073C-B_id001	chrVIII	245413	245940	-	528	0
YHR073W_tx0	chrVIII	242557	245697	+	3141	235
YHR074W_id002	chrVIII	245958	248450	+	2493	151
YHR075C_id004	chrVIII	248373	249700	-	1328	41
YHR076W_id002	chrVIII	250532	252364	+	1833	199
YHR077C_id001	chrVIII	252244	255817	-	3574	272
YHR078W_id001	chrVIII	256111	258151	+	2041	266
YHR079C_id001	chrVIII	258021	261847	-	3827	146
YHR079C-A_tx0	chrVIII	262067	262578	-	512	1
YHR080C_tx0	chrVIII	262676	266863	-	4188	101
YHR081W_id001	chrVIII	267250	268215	+	966	388
YHR082C_id001	chrVIII	268244	272412	-	4169	633
YHR083W_id002	chrVIII	272606	273857	+	1252	281
YHR084W_id001	chrVIII	273859	276570	+	2712	162
YHR085W_id001	chrVIII	276713	277915	+	1203	140
YHR086W_id002	chrVIII	277921	280168	+	2248	165
YHR087W_id001	chrVIII	280470	281339	+	870	624
YHR088W_id001	chrVIII	281463	282583	+	1121	339
YHR089C_id002	chrVIII	282352	283355	-	1004	2253
YHR090C_id001	chrVIII	283528	284820	-	1293	86
YHR091C_id001	chrVIII	284700	286811	-	2112	26
YHR092C_id002	chrVIII	286947	288918	-	1972	271
YHR094C_id001	chrVIII	290828	293256	-	2429	948
YHR096C_tx0	chrVIII	294544	296472	-	1929	3
YHR097C_id001	chrVIII	297285	298732	-	1448	123
YHR098C_id002	chrVIII	298986	302014	-	3029	517
YHR099W_tx0	chrVIII	302736	314120	+	11385	327
YHR100C_id001	chrVIII	313828	314729	-	902	208
YHR101C_id003	chrVIII	314573	316009	-	1437	13
YHR102W_id001	chrVIII	316388	319900	+	3513	64
YHR103W_id002	chrVIII	320173	323168	+	2996	242
